,pokemon,hp,atk,def,spa,spd,spe,gender,type,level,ability,item,teratype,hitsPhysical,hitsSpecial,basePower,hasPriority,hasSTAB,hasCoverage,hitsPivot,hitsSetUp,hitsHazards,hasRemoval,hasKnockOff,hasStatus,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,nature,format
1963,Salazzle,1,1,1,2,1,3,0,731,0,188,171,9,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
1964,Tsareena,1,2,2,1,2,1,0,841,0,223,171,2,1,0,1,0,1,0,0,0,0,1,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1965,Tsareena,1,2,2,1,2,1,0,841,0,223,70,13,1,0,1,0,1,0,0,0,0,1,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,NU
1966,Tsareena,1,2,2,1,2,1,0,841,0,223,171,9,1,0,1,0,1,0,1,0,0,1,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,RU
1967,Comfey,1,1,2,1,3,2,0,121,0,242,207,10,0,1,0,0,1,1,0,1,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,15,OU
1968,Comfey,1,1,2,1,3,2,0,121,0,242,207,10,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,3,0,2,3,3,3,3,3,3,24,UU
1969,Passimian,2,2,2,1,1,1,0,169,0,22,59,5,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1970,Passimian,2,2,2,1,1,1,0,169,0,22,59,5,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
1971,Palossand,2,1,2,2,1,1,0,713,0,244,171,18,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,RU
1972,Palossand,2,1,2,2,1,1,0,713,0,244,66,18,0,1,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,PU
1973,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1974,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
1975,Minior,1,2,1,2,1,3,0,1007,0,229,517,9,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
1976,Minior-Meteor,1,1,2,1,2,1,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1977,Minior-Meteor,1,1,2,1,2,1,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
1978,Minior-Meteor,1,1,2,1,2,1,0,1007,0,229,517,9,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
1979,Komala,1,2,1,1,2,1,0,1681,0,186,18,8,1,0,1,0,1,0,1,0,0,1,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
1980,Mimikyu,1,1,1,1,2,2,0,253,0,194,318,18,1,0,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
1981,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1982,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1983,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1984,Bruxish,1,2,1,1,1,2,0,3149,0,236,59,14,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1985,Bruxish,1,2,1,1,1,2,0,3149,0,236,58,14,1,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1986,Bruxish,1,2,1,1,1,2,0,3149,0,236,257,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1987,Kommo-o,1,2,3,2,2,1,0,65,0,134,54,12,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
1988,Kommo-o,1,2,3,2,2,1,0,65,0,184,203,6,1,1,2,1,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,OU
1989,Kommo-o,1,2,3,2,2,1,0,65,0,184,63,6,1,0,1,1,1,1,0,0,0,0,0,1,2,2,0,0,0,2,3,3,3,3,3,3,11,OU
1990,Tapu Lele,1,1,1,3,3,2,0,517,0,222,390,12,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,Uber
1991,Solgaleo,3,3,2,2,2,2,0,2773,0,200,203,18,1,0,1,0,0,0,1,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,UU
1992,Solgaleo,3,3,2,2,2,2,0,2773,0,200,203,18,1,0,2,0,1,0,1,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,UU
1993,Lunala,3,2,1,3,2,2,0,1081,0,228,294,8,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1994,Lunala,3,2,1,3,2,2,0,1081,0,228,60,8,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1995,Lunala,3,2,1,3,2,2,0,1081,0,228,294,4,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1996,Pheromosa,1,3,0,3,0,3,0,26,0,182,58,5,1,0,1,0,1,0,1,0,0,1,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1997,Necrozma,2,2,2,3,2,1,0,2209,0,220,171,13,0,1,2,0,1,1,0,1,0,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,2,UU
1998,Necrozma,2,2,2,3,2,1,0,2209,0,220,216,4,1,1,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1999,Necrozma,2,2,2,3,2,1,0,2209,0,220,294,8,0,1,3,0,1,1,0,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,RU
2000,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,0,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,Uber
2001,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,2,0,1,0,1,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,21,Uber
2002,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,2,0,1,0,1,0,1,0,0,1,3,0,0,0,3,0,3,0,3,3,3,3,4,UU
2003,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,2,0,1,0,1,0,1,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,UU
2004,Magearna,2,1,3,3,3,1,0,649,0,231,203,18,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,0,0,2,3,0,3,3,3,3,2,UU
2005,Marshadow,2,3,1,2,2,3,0,299,0,149,207,8,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2006,Marshadow,2,3,1,2,2,3,0,299,0,149,207,8,1,0,0,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2007,Marshadow,2,3,1,2,2,3,0,299,0,149,58,8,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2008,Melmetal,3,3,3,1,1,1,0,3481,0,60,58,16,1,0,2,0,0,1,0,0,0,0,0,0,1,3,1,0,2,0,3,3,3,3,3,3,3,Uber
2009,Thwackey,1,1,1,1,1,1,0,841,0,206,390,16,1,0,1,0,1,0,1,0,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,UU
2010,Thwackey,1,1,1,1,1,1,0,841,0,206,390,13,1,0,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,NU
2011,Thwackey,1,1,1,1,1,1,0,841,0,206,390,9,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
2012,Thwackey,1,1,1,1,1,1,0,841,0,206,390,9,1,0,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
2013,Thwackey,1,1,1,1,1,1,0,841,0,206,390,13,1,0,1,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,3,3,3,3,3,3,0,RU
2014,Rillaboom,2,3,2,1,1,1,0,841,0,206,58,9,1,0,1,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
2015,Rillaboom,2,3,2,1,1,1,0,841,0,206,390,9,1,0,0,0,1,0,1,0,0,0,1,0,2,3,0,0,0,1,3,3,3,3,3,3,0,OU
2016,Rillaboom,2,3,2,1,1,1,0,841,0,206,207,9,1,0,1,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
2017,Rillaboom,2,3,2,1,1,1,0,841,0,206,18,6,1,0,1,1,1,0,1,0,0,0,0,0,3,3,0,0,0,0,3,3,3,3,3,3,0,OU
2018,Rillaboom,2,3,2,1,1,1,0,841,0,206,58,9,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
2019,Cinderace,2,2,1,1,1,3,0,289,0,261,171,6,1,0,2,1,1,0,1,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2020,Cinderace,2,2,1,1,1,3,0,289,0,11,171,6,1,0,2,0,1,0,1,0,0,0,0,1,2,1,0,0,0,3,3,3,3,3,3,3,11,OU
2021,Inteleon,1,1,1,3,1,3,0,4489,0,157,60,18,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
2022,Corviknight,2,1,2,1,1,1,0,1121,0,102,328,2,1,0,2,0,1,0,1,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
2023,Corviknight,2,1,2,1,1,1,0,1121,0,102,203,16,1,0,1,0,0,1,1,0,0,1,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,Uber
2024,Corviknight,2,1,2,1,1,1,0,1121,0,263,203,16,1,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,Uber
2025,Corviknight,2,1,2,1,1,1,0,1121,0,102,203,6,1,0,1,0,0,1,1,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,UU
2026,Corviknight,2,1,2,1,1,1,0,1121,0,263,203,10,1,0,2,0,1,1,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
2027,Drednaw,2,2,2,1,1,1,0,3551,0,236,517,1,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
2028,Coalossal,3,1,3,1,2,0,0,901,0,30,171,18,1,1,1,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,NU
2029,Coalossal,3,1,3,1,2,0,0,901,0,30,171,8,1,1,1,0,1,1,0,0,1,1,0,1,3,0,0,0,3,0,3,0,3,3,3,3,4,PU
2030,Appletun,3,1,1,2,1,0,0,145,0,155,171,16,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,22,ZU
2031,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,18,1,0,2,0,1,1,0,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,10,NU
2032,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,8,1,0,2,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
2033,Sandaconda,1,2,3,1,1,1,0,961,0,122,328,13,1,0,1,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,ZU
2034,Sandaconda,1,2,3,1,1,1,0,961,0,122,203,2,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,ZU
2035,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,3,0,1,2,0,1,1,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
2036,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,16,1,1,3,0,1,0,0,0,0,1,0,1,3,0,2,0,1,1,3,3,3,3,3,3,2,PU
2037,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
2038,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
2039,Barraskewda,1,2,1,1,1,3,0,4489,0,146,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
2040,Toxtricity,1,1,1,2,1,1,0,301,0,269,60,12,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,RU
2041,Toxtricity,1,1,1,2,1,1,0,301,0,269,60,12,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,15,NU
2042,Toxtricity,1,1,1,2,1,1,0,301,0,269,392,12,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
2043,Polteageist,1,1,1,3,3,1,0,529,0,172,133,5,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,OU
2044,Polteageist,1,1,1,3,3,1,0,529,0,18,517,5,0,1,1,0,1,1,0,0,0,0,0,1,3,0,2,0,0,2,3,3,3,3,3,3,2,OU
2045,Hattrem,1,0,1,1,1,1,0,2209,0,70,109,4,1,1,1,0,1,1,0,0,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,15,ZU
2046,Hatterene,1,1,2,3,2,0,0,517,0,70,328,18,1,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
2047,Hatterene,1,1,2,3,2,0,0,517,0,70,203,18,0,1,1,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
2048,Hatterene,1,1,2,3,2,0,0,517,0,70,101,16,1,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
2049,Hatterene,1,1,2,3,2,0,0,517,0,70,18,18,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,2,2,1,3,0,3,3,3,3,15,OU
2050,Hatterene,1,1,2,3,2,0,0,517,0,70,133,18,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,0,18,OU
2051,Hatterene,1,1,2,3,2,0,0,517,0,70,328,18,1,1,0,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,Uber
2052,Hatterene,1,1,2,3,2,0,0,517,0,70,203,18,0,1,1,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,Uber
2053,Hatterene,1,1,2,3,2,0,0,517,0,70,133,8,1,1,0,0,1,0,0,0,0,0,0,1,2,0,1,3,0,0,3,0,3,3,3,0,18,Uber
2054,Hatterene,1,1,2,3,2,0,0,517,0,70,207,18,0,1,1,1,1,0,0,0,0,0,0,1,3,0,0,3,0,0,3,3,3,3,3,3,18,OU
2055,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,16,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
2056,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,8,1,0,2,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,Uber
2057,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,16,1,0,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,UU
2058,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,171,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
2059,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,203,16,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,NU
2060,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,171,16,1,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
2061,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,203,16,1,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
2062,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,58,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
2063,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,8,1,0,1,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,5,OU
2064,Grimmsnarl,2,2,1,2,1,1,0,33,0,101,209,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,2,0,3,3,3,3,3,3,10,Uber
2065,Perrserker,1,2,2,1,1,1,0,3481,0,241,171,4,1,0,1,0,1,0,1,0,1,0,1,1,3,3,0,0,0,0,3,3,3,3,3,3,0,ZU
2066,Alcremie,1,1,1,2,3,1,0,121,0,178,203,13,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,PU
2067,Alcremie,1,1,1,2,3,1,0,121,0,178,155,13,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,2,RU
2068,Pincurchin,1,2,2,2,1,0,0,49,0,195,390,18,0,1,1,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,NU
2069,Frosmoth,1,1,1,3,2,1,0,74,0,259,171,18,1,1,1,0,1,0,1,0,0,1,0,1,3,0,0,1,2,0,3,3,3,3,3,3,15,PU
2070,Frosmoth,1,1,1,3,2,1,0,74,0,259,171,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
2071,Frosmoth,1,1,1,3,2,1,0,74,0,259,171,3,0,1,2,0,1,1,0,1,0,0,0,1,3,0,0,2,0,1,3,3,3,3,3,3,15,NU
2072,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,4,0,1,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,OU
2073,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,16,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,UU
2074,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,4,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,NU
2075,Indeedee,1,1,1,2,2,2,0,1927,0,222,60,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
2076,Indeedee,1,1,1,2,2,2,0,1927,0,222,497,4,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
2077,Indeedee,1,1,1,2,2,2,0,1927,0,222,390,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,RU
2078,Indeedee-F,1,1,1,2,2,1,0,1927,0,222,390,4,0,1,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,PU
2079,Indeedee-F,1,1,1,2,2,1,0,1927,0,222,339,4,0,1,2,1,1,0,0,0,0,0,0,1,3,0,2,0,1,0,3,0,3,3,3,0,22,OU
2080,Indeedee-F,1,1,1,2,2,1,0,1927,0,222,59,6,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
2081,Morpeko,1,1,1,1,1,2,0,21,0,257,171,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
2082,Morpeko,1,1,1,1,1,2,0,21,0,257,58,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
2083,Copperajah,3,3,1,1,1,0,0,3481,0,123,203,2,1,0,1,0,1,0,0,0,1,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,NU
2084,Duraludon,1,1,3,3,1,1,0,295,0,43,109,4,1,1,2,0,1,1,0,0,1,0,0,1,0,0,1,2,0,3,3,3,3,3,3,3,24,NU
2085,Dragapult,2,2,1,2,1,3,0,115,0,55,171,4,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2,0,3,3,3,3,3,3,3,16,OU
2086,Dragapult,2,2,1,2,1,3,0,115,0,55,60,8,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
2087,Dragapult,2,2,1,2,1,3,0,115,0,13,58,8,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2088,Dragapult,2,2,1,2,1,3,0,115,0,13,207,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,16,OU
2089,Dragapult,2,2,1,2,1,3,0,115,0,13,58,8,1,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2090,Dragapult,2,2,1,2,1,3,0,115,0,55,60,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
2091,Dragapult,2,2,1,2,1,3,0,115,0,55,171,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,UU
2092,Zacian,2,2,3,1,3,3,0,121,0,260,58,1,1,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2093,Zacian-Crowned,2,3,3,1,3,3,0,649,0,260,335,5,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2094,Zacian-Crowned,2,3,3,1,3,3,0,649,0,260,335,5,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
2095,Zamazenta,2,2,3,1,3,3,0,169,0,252,203,6,1,0,1,0,1,1,0,1,0,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,11,OU
2096,Zamazenta,2,2,3,1,3,3,0,169,0,252,171,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2097,Zamazenta,2,2,3,1,3,3,0,169,0,252,207,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
2098,Zamazenta,2,2,3,1,3,3,0,169,0,252,203,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,3,3,3,3,3,3,3,11,UU
2099,Zamazenta-Crowned,2,2,3,1,3,3,0,767,0,252,334,5,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,Uber
2100,Zamazenta-Crowned,2,2,3,1,3,3,0,767,0,252,334,18,1,0,2,0,1,1,0,1,0,0,0,1,0,2,2,0,0,2,3,3,3,3,3,3,11,UU
2101,Eternatus,3,1,2,3,2,3,0,215,0,102,207,2,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,Uber
2102,Eternatus,3,1,2,3,2,3,0,215,0,102,294,6,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,15,Uber
2103,Eternatus,3,1,2,3,2,3,0,215,0,102,171,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,3,2,3,3,3,3,3,3,24,Uber
2104,Eternatus,3,1,2,3,2,3,0,215,0,102,294,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
2105,Eternatus,3,1,2,3,2,3,0,215,0,102,294,4,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
2106,Eternatus,3,1,2,3,2,3,0,215,0,102,203,4,0,1,2,0,1,0,0,0,1,0,0,1,3,0,1,0,2,0,3,0,3,3,3,3,24,Uber
2107,Eternatus,3,1,2,3,2,3,0,215,0,102,60,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
2108,Eternatus,3,1,2,3,2,3,0,215,0,102,353,4,0,1,2,0,1,0,0,0,1,0,0,1,2,0,2,0,2,0,3,3,3,3,3,3,24,Uber
2109,Eternatus,3,1,2,3,2,3,0,215,0,102,207,2,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
2110,Urshifu,2,3,2,1,1,2,0,39,0,278,58,1,1,0,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
2111,Urshifu,2,3,2,1,1,2,0,39,0,278,32,1,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
2112,Urshifu,2,3,2,1,1,2,0,39,0,278,59,1,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2113,Urshifu,2,3,2,1,1,2,0,39,0,278,207,1,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2114,Urshifu-Rapid-Strike,2,3,2,1,1,2,0,871,0,278,58,18,1,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
2115,Urshifu-Rapid-Strike,2,3,2,1,1,2,0,871,0,278,59,18,1,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
2116,Zarude,3,2,2,1,2,2,0,87,0,64,203,13,1,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2117,Zarude,3,2,2,1,2,2,0,87,0,64,59,1,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2118,Zarude-Dada,3,2,2,1,2,2,0,87,0,64,203,13,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
2119,Zarude-Dada,3,2,2,1,2,2,0,87,0,64,59,1,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
2120,Regieleki,2,2,1,2,1,3,0,49,0,277,209,1,1,0,3,0,0,1,0,0,0,1,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,Uber
