,pokemon,hp,atk,def,spa,spd,spe,gender,type,level,ability,item,teratype,hitsPhysical,hitsSpecial,basePower,hasPriority,hasSTAB,hasCoverage,hitsPivot,hitsSetUp,hitsHazards,hasRemoval,hasKnockOff,hasStatus,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,nature,format
475,Arceus-Ghost,3,2,3,3,3,3,0,529,0,83,369,18,1,1,1,0,0,1,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,24,Uber
476,Arceus-Grass,3,2,3,3,3,3,0,841,0,83,237,10,0,1,2,0,0,1,0,1,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,Uber
477,Arceus-Grass,3,2,3,3,3,3,0,841,0,83,237,10,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,Uber
478,Arceus-Ground,3,2,3,3,3,3,0,961,0,83,99,10,1,0,2,0,1,1,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,Uber
479,Arceus-Ground,3,2,3,3,3,3,0,961,0,83,99,4,0,1,2,0,0,1,0,1,0,0,0,1,2,0,0,0,3,1,3,3,3,3,3,3,4,Uber
480,Arceus-Ground,3,2,3,3,3,3,0,961,0,83,99,4,0,1,2,0,0,1,0,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,AG
481,Arceus-Ground,3,2,3,3,3,3,0,961,0,83,99,10,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,AG
482,Arceus-Ground,3,2,3,3,3,3,0,961,0,83,99,4,1,0,2,0,1,1,0,1,0,0,0,1,3,1,2,0,0,1,3,3,3,3,3,3,10,AG
483,Arceus-Ground,3,2,3,3,3,3,0,961,0,83,99,6,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,AG
484,Arceus-Ice,3,2,3,3,3,3,0,1369,0,83,180,18,0,1,2,0,0,1,0,1,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,Uber
485,Arceus-Poison,3,2,3,3,3,3,0,1849,0,83,396,9,1,0,1,0,1,0,0,0,0,0,0,1,3,0,2,0,0,2,3,3,3,3,3,3,10,Uber
486,Arceus-Poison,3,2,3,3,3,3,0,1849,0,83,396,9,1,1,2,0,1,1,0,1,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,24,Uber
487,Arceus-Psychic,3,2,3,3,3,3,0,2209,0,83,250,13,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,0,0,2,3,0,3,3,3,3,2,Uber
488,Arceus-Rock,3,2,3,3,3,3,0,2809,0,83,379,9,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,Uber
489,Arceus-Steel,3,2,3,3,3,3,0,3481,0,83,186,18,0,1,3,0,0,1,0,1,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,Uber
490,Arceus-Water,3,2,3,3,3,3,0,4489,0,83,368,4,0,1,2,0,0,1,0,1,0,0,0,1,2,0,3,0,0,1,3,3,3,3,3,3,2,Uber
491,Arceus-Water,3,2,3,3,3,3,0,4489,0,83,368,4,1,1,1,0,0,1,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,AG
492,Arceus-Fairy,3,2,3,3,3,3,0,121,0,83,282,18,0,1,2,0,0,1,0,0,1,0,0,1,2,0,3,0,0,1,3,3,3,3,3,3,2,Uber
493,Arceus-Fairy,3,2,3,3,3,3,0,121,0,83,282,13,0,1,2,0,0,1,0,1,0,0,0,1,3,0,2,0,0,2,3,0,3,3,3,3,2,Uber
494,Arceus-Fairy,3,2,3,3,3,3,0,121,0,83,282,18,0,1,2,0,0,1,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,AG
495,Serperior,1,1,2,1,2,3,0,841,0,17,59,9,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,3,3,3,3,3,3,3,15,OU
496,Serperior,1,1,2,1,2,3,0,841,0,17,203,10,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
497,Serperior,1,1,2,1,2,3,0,841,0,17,203,3,0,1,3,0,1,1,0,0,0,0,0,1,2,0,0,1,0,3,3,3,3,3,3,3,24,UU
498,Emboar,3,2,1,2,1,1,0,221,0,108,171,1,1,0,2,1,1,0,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
499,Emboar,3,2,1,2,1,1,0,221,0,108,59,1,1,0,3,0,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
500,Samurott-Hisui,2,2,1,2,1,1,0,201,0,307,18,13,1,0,1,1,1,0,0,0,0,0,1,0,3,1,0,0,2,1,3,3,3,3,3,3,0,OU
501,Samurott-Hisui,2,2,1,2,1,1,0,201,0,307,133,8,1,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
502,Samurott-Hisui,2,2,1,2,1,1,0,201,0,307,171,13,1,0,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
503,Samurott-Hisui,2,2,1,2,1,1,0,201,0,307,59,18,1,0,1,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
504,Samurott-Hisui,2,2,1,2,1,1,0,201,0,307,32,1,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
505,Dugtrio-Alola,0,2,1,1,1,3,0,1829,0,240,207,16,1,0,2,0,1,1,0,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
506,Persian-Alola,1,1,1,1,1,3,0,9,0,201,171,13,1,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,0,3,3,3,3,3,3,3,11,ZU
507,Persian-Alola,1,1,1,1,1,3,0,9,0,201,171,8,1,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,3,3,3,3,3,3,3,11,PU
508,Persian-Alola,1,1,1,1,1,3,0,9,0,201,59,8,1,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,3,3,3,3,3,3,3,11,PU
509,Excadrill,3,3,1,1,1,1,0,1829,0,77,203,8,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,3,2,3,3,3,3,3,3,0,UU
510,Excadrill,3,3,1,1,1,1,0,1829,0,77,203,2,1,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
511,Excadrill,3,3,1,1,1,1,0,1829,0,115,10,2,1,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
512,Excadrill,3,3,1,1,1,1,0,1829,0,77,133,8,1,0,1,0,1,0,0,0,1,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
513,Excadrill,3,3,1,1,1,1,0,1829,0,115,10,8,1,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
514,Gurdurr,2,2,1,1,1,1,0,169,0,39,109,16,1,0,1,1,1,0,0,0,0,1,1,1,3,1,2,0,0,0,3,3,3,3,3,3,0,ZU
515,Conkeldurr,3,3,2,1,1,1,0,169,0,39,125,12,1,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
516,Conkeldurr,3,3,2,1,1,1,0,169,0,39,203,4,1,0,1,1,1,0,0,1,0,0,1,1,3,1,0,0,2,1,3,3,3,3,3,3,0,UU
517,Whimsicott,1,1,1,1,1,3,0,319,0,55,60,4,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
518,Whimsicott,1,1,1,1,1,3,0,319,0,101,171,16,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
519,Whimsicott,1,1,1,1,1,3,0,319,0,101,171,16,1,1,1,0,1,0,1,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
520,Whimsicott,1,1,1,1,1,3,0,319,0,101,60,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
521,Lilligant,1,1,1,2,1,2,0,841,0,12,207,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,ZU
522,Lilligant-Hisui,1,2,1,1,1,2,0,377,0,46,518,6,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
523,Lilligant-Hisui,1,2,1,1,1,2,0,377,0,12,207,6,1,1,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
524,Lilligant-Hisui,1,2,1,1,1,2,0,377,0,12,207,11,1,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
525,Basculin-Blue-Striped,1,1,1,1,1,2,0,4489,0,1,59,14,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
526,Krookodile,2,2,1,1,1,2,0,93,0,58,58,1,1,0,3,0,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
527,Krookodile,2,2,1,1,1,2,0,93,0,58,203,13,1,0,2,0,1,0,0,0,1,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
528,Krookodile,2,2,1,1,1,2,0,93,0,58,59,13,1,0,2,0,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
529,Krookodile,2,2,1,1,1,2,0,93,0,58,203,13,1,0,2,0,1,1,0,0,1,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
530,Scrafty,1,1,3,1,3,1,0,39,0,122,203,13,1,0,1,0,1,0,0,1,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,NU
531,Scrafty,1,1,3,1,3,1,0,39,0,122,203,13,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
532,Primeape,1,2,1,1,1,2,0,169,0,22,109,8,1,0,1,0,1,0,1,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
533,Primeape,1,2,1,1,1,2,0,169,0,22,109,8,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,2,1,3,3,3,3,3,3,5,ZU
534,Zoroark,1,2,1,3,1,2,0,9,0,52,60,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
535,Zoroark,1,2,1,3,1,2,0,9,0,52,59,1,1,0,0,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
536,Zoroark,1,2,1,3,1,2,0,9,0,52,58,1,1,0,1,1,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
537,Zoroark,1,2,1,3,1,2,0,9,0,52,207,1,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
538,Zoroark,1,2,1,3,1,2,0,9,0,52,207,1,1,0,1,1,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
539,Zoroark-Hisui,1,2,1,3,1,3,0,943,0,52,171,8,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,UU
540,Cinccino,1,1,1,1,1,3,0,1681,0,149,210,8,1,0,0,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
541,Gothitelle,1,1,2,2,3,1,0,2209,0,121,60,4,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0,3,0,2,3,3,3,3,3,3,15,Uber
542,Gothitelle,1,1,2,2,3,1,0,2209,0,121,203,4,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,Uber
543,Reuniclus,3,1,1,3,1,0,0,2209,0,72,203,18,0,1,2,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,RU
544,Reuniclus,3,1,1,3,1,0,0,2209,0,109,171,18,1,1,1,0,1,0,0,0,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,2,RU
545,Reuniclus,3,1,1,3,1,0,0,2209,0,72,207,5,1,1,2,0,1,1,0,0,0,0,1,1,3,0,0,2,0,1,3,3,3,3,3,3,15,OU
546,Reuniclus,3,1,1,3,1,0,0,2209,0,72,203,4,1,1,1,0,1,0,0,1,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,21,UU
547,Arcanine,2,2,1,2,1,2,0,289,0,58,203,12,1,0,2,1,1,1,0,0,0,0,0,1,2,3,0,0,0,1,3,3,3,3,3,3,0,PU
548,Arcanine,2,2,1,2,1,2,0,289,0,58,58,12,1,0,3,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
549,Arcanine,2,2,1,2,1,2,0,289,0,58,203,12,1,0,2,1,1,1,0,0,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,3,0,NU
550,Arcanine-Hisui,2,2,1,2,1,2,0,901,0,111,171,12,1,0,3,1,1,1,0,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
551,Arcanine-Hisui,2,2,1,2,1,2,0,901,0,111,58,12,1,0,3,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
552,Amoonguss,3,1,1,1,1,0,0,1247,0,109,101,18,1,1,2,0,1,1,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,PU
553,Amoonguss,3,1,1,1,1,0,0,1247,0,109,171,16,1,1,1,0,1,1,0,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,2,OU
554,Amoonguss,3,1,1,1,1,0,0,1247,0,109,328,4,1,1,2,0,1,1,0,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,2,RU
555,Amoonguss,3,1,1,1,1,0,0,1247,0,109,171,18,1,1,2,0,1,1,0,0,0,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,2,NU
556,Alomomola,3,1,1,1,1,1,0,4489,0,109,171,8,1,1,1,1,1,0,1,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,0,21,OU
557,Alomomola,3,1,1,1,1,1,0,4489,0,109,18,4,1,1,0,0,1,1,1,0,0,0,0,0,1,0,2,0,3,0,3,3,3,3,3,0,22,OU
558,Alomomola,3,1,1,1,1,1,0,4489,0,109,328,4,1,1,1,1,1,1,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,21,Uber
559,Galvantula,1,1,1,2,1,2,0,14,0,16,133,8,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
560,Charizard,1,1,1,2,1,2,0,323,0,11,171,10,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
561,Charizard,1,1,1,2,1,2,0,323,0,11,356,7,1,0,1,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
562,Charizard,1,1,1,2,1,2,0,323,0,132,60,6,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
563,Eelektross,2,2,1,2,1,1,0,49,0,65,18,16,1,1,1,0,1,0,1,0,0,0,1,0,3,0,0,0,3,0,3,3,3,3,3,0,22,ZU
564,Eelektross,2,2,1,2,1,1,0,49,0,65,203,16,1,0,1,0,1,1,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
565,Chandelure,1,1,2,3,2,1,0,391,0,32,60,9,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
566,Chandelure,1,1,2,3,2,1,0,391,0,32,59,9,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
567,Chandelure,1,1,2,3,2,1,0,391,0,32,171,9,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
568,Haxorus,1,3,2,1,1,2,0,25,0,77,58,2,1,0,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
569,Beartic,2,3,1,1,1,1,0,1369,0,230,210,5,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
570,Beartic,2,3,1,1,1,1,0,1369,0,230,207,10,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
571,Cryogonal,2,1,1,2,3,2,0,1369,0,65,171,16,1,1,1,0,1,0,0,0,0,1,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,ZU
572,Poliwrath,2,1,2,1,2,1,0,871,0,170,203,1,1,0,1,0,1,0,0,1,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
573,Poliwrath,2,1,2,1,2,1,0,871,0,170,203,1,1,0,1,0,1,0,0,1,0,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,PU
574,Mienshao,1,3,1,2,1,2,0,169,0,109,59,5,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
575,Mienshao,1,3,1,2,1,2,0,169,0,109,207,16,1,0,1,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
576,Golurk,2,2,1,1,1,1,0,713,0,86,58,1,1,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
577,Golurk,2,2,1,1,1,1,0,713,0,86,66,1,1,0,2,0,1,1,0,0,1,0,0,1,2,3,0,0,0,1,3,3,3,3,3,3,0,PU
578,Golurk,2,2,1,1,1,1,0,713,0,86,58,8,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
579,Golurk,2,2,1,1,1,1,0,713,0,86,58,10,1,0,3,0,1,1,0,0,0,0,0,0,2,3,0,0,0,2,3,3,3,3,3,3,0,RU
580,Golurk,2,2,1,1,1,1,0,713,0,86,58,8,1,0,3,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
581,Bisharp,1,3,2,1,1,1,0,177,0,22,109,7,1,0,1,1,1,0,0,1,0,0,0,1,1,3,0,0,0,2,3,3,3,3,3,3,0,RU
582,Braviary,2,2,1,1,1,1,0,779,0,22,171,10,1,0,2,0,1,0,1,0,0,1,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
583,Braviary,2,2,1,1,1,1,0,779,0,22,171,10,1,0,3,0,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
584,Braviary,2,2,1,1,1,1,0,779,0,22,294,7,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
585,Braviary-Hisui,3,1,1,2,1,1,0,893,0,123,207,4,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
586,Mandibuzz,3,1,2,1,2,1,0,57,0,89,171,16,1,0,2,0,1,0,1,0,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,10,UU
587,Mandibuzz,3,1,2,1,2,1,0,57,0,89,171,16,1,0,2,0,1,0,1,0,0,0,0,1,3,0,0,0,2,1,3,3,3,3,3,3,5,UU
588,Mandibuzz,3,1,2,1,2,1,0,57,0,89,171,16,1,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,AG
589,Mandibuzz,3,1,2,1,2,1,0,57,0,89,171,18,1,0,2,0,1,0,0,1,0,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,OU
590,Hydreigon,2,2,2,3,2,2,0,15,0,65,203,16,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,OU
591,Hydreigon,2,2,2,3,2,2,0,15,0,65,203,13,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
592,Hydreigon,2,2,2,3,2,2,0,15,0,65,59,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,UU
593,Volcarona,2,1,1,3,2,2,0,34,0,30,171,18,0,1,2,0,1,0,0,1,0,0,0,1,1,0,3,0,0,2,3,0,3,3,3,3,24,Uber
594,Cobalion,2,1,3,2,1,2,0,767,0,61,328,18,1,1,1,0,1,0,1,0,1,0,0,1,2,0,2,0,0,3,3,0,3,3,3,3,24,UU
595,Terrakion,2,3,2,1,2,2,0,689,0,61,58,15,1,0,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
596,Terrakion,2,3,2,1,2,2,0,689,0,61,10,7,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
597,Terrakion,2,3,2,1,2,2,0,689,0,61,133,8,1,0,1,0,1,0,0,1,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
598,Terrakion,2,3,2,1,2,2,0,689,0,61,59,15,1,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
599,Virizion,2,1,1,2,3,2,0,377,0,61,171,15,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
600,Virizion,2,1,1,2,3,2,0,377,0,61,216,15,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
601,Tornadus,1,2,1,3,1,3,0,361,0,22,171,16,1,1,2,0,1,1,1,0,0,0,1,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
602,Tornadus,1,2,1,3,1,3,0,361,0,101,74,16,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
603,Tornadus,1,2,1,3,1,3,0,361,0,22,356,10,1,1,1,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
604,Tornadus,1,2,1,3,1,3,0,361,0,101,171,16,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
605,Tornadus-Therian,1,2,1,2,2,3,0,361,0,109,207,16,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,OU
606,Tornadus-Therian,1,2,1,2,2,3,0,361,0,109,171,16,1,1,2,0,1,1,1,0,0,0,1,0,3,0,0,0,0,3,3,3,3,3,3,3,24,OU
607,Tornadus-Therian,1,2,1,2,2,3,0,361,0,109,18,16,1,1,2,0,1,1,1,0,0,0,1,0,3,0,0,0,0,3,3,3,3,3,3,3,24,OU
608,Thundurus-Therian,1,2,1,3,1,2,0,133,0,169,171,13,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
609,Thundurus-Therian,1,2,1,3,1,2,0,133,0,169,356,7,0,1,2,0,1,1,0,1,0,0,0,1,2,0,0,2,1,2,3,3,3,3,3,3,15,UU
610,Thundurus-Therian,1,2,1,3,1,2,0,133,0,169,60,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
611,Thundurus-Therian,1,2,1,3,1,2,0,133,0,169,171,4,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
612,Zekrom,2,3,3,3,2,2,0,35,0,154,203,7,1,0,3,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
613,Zekrom,2,3,3,3,2,2,0,35,0,154,207,2,1,1,3,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,16,Uber
614,Landorus,2,3,2,2,1,2,2,589,0,123,207,10,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
615,Landorus-Therian,2,3,2,2,1,2,0,589,0,58,328,18,1,1,1,0,1,0,1,0,1,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,OU
616,Landorus-Therian,2,3,2,2,1,2,2,589,0,58,328,18,1,0,2,0,1,1,1,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
617,Landorus-Therian,2,3,2,2,1,2,2,589,0,58,59,10,1,1,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,16,OU
618,Landorus-Therian,2,3,2,2,1,2,0,589,0,58,328,18,1,0,2,0,1,0,1,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,AG
619,Landorus-Therian,2,3,2,2,1,2,2,589,0,58,328,4,1,0,1,0,1,0,1,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
620,Landorus-Therian,2,3,2,2,1,2,2,589,0,58,59,10,1,0,2,0,1,1,1,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
621,Kyurem,3,3,2,3,2,2,0,185,0,102,60,11,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
622,Kyurem,3,3,2,3,2,2,0,185,0,102,210,6,1,1,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
623,Kyurem,3,3,2,3,2,2,0,185,0,102,261,11,1,1,1,0,1,1,0,1,0,0,0,1,0,2,0,1,0,3,3,3,3,3,3,3,9,OU
624,Kyurem,3,3,2,3,2,2,0,185,0,102,203,10,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,2,0,3,3,3,3,3,3,3,24,OU
625,Kyurem,3,3,2,3,2,2,0,185,0,102,18,4,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,OU
626,Kyurem-Black,3,3,2,3,2,2,0,185,0,154,210,3,1,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
627,Keldeo,2,1,2,3,2,2,0,871,0,61,171,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,UU
628,Keldeo,2,1,2,3,2,2,0,871,0,61,203,16,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
629,Keldeo,2,1,2,3,2,2,0,871,0,61,60,18,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
630,Keldeo,2,1,2,3,2,2,0,871,0,61,171,18,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
631,Keldeo,2,1,2,3,2,2,0,871,0,61,60,18,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
632,Meloetta,2,1,1,3,3,2,0,1927,0,120,60,5,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
633,Meloetta,2,1,1,3,3,2,0,1927,0,120,203,5,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
